Url,PathIdentifier,PropertyId,Price,Unit,Street,City,State,Postcode,SoldDate,Bed,Bath,Parking,Type
https://www.domain.com.au/19b-188-carrington-street-adelaide-sa-5000-2019354578,19b-188-carrington-street-adelaide-sa-5000-2019354578,2019354578,565000,19B/188,"""Carrington Street""",ADELAIDE,SA,5000,24-Jul-24,2,2,1,apartment
https://www.domain.com.au/3-21-harriett-street-adelaide-sa-5000-2019305616,3-21-harriett-street-adelaide-sa-5000-2019305616,2019305616,991000,21-Mar,"""Harriett Street""",ADELAIDE,SA,5000,24-Jul-24,3,2,1,house
https://www.domain.com.au/417-carrington-street-adelaide-sa-5000-2019300145,417-carrington-street-adelaide-sa-5000-2019300145,2019300145,1065000,417,"""Carrington Street""",ADELAIDE,SA,5000,24-Jul-24,2,1,1,house
https://www.domain.com.au/1506-180-franklin-st-adelaide-sa-5000-2019288197,1506-180-franklin-st-adelaide-sa-5000-2019288197,2019288197,750000,1506/180,"""Franklin St""",ADELAIDE,SA,5000,24-Jul-24,3,2,1,apartment
https://www.domain.com.au/36b-188-carrington-street-adelaide-sa-5000-2019278462,36b-188-carrington-street-adelaide-sa-5000-2019278462,2019278462,686000,36B/188,"""Carrington Street""",ADELAIDE,SA,5000,23-Jul-24,3,2,2,apartment
https://www.domain.com.au/2009-68-elizabeth-street-adelaide-sa-5000-2019342738,2009-68-elizabeth-street-adelaide-sa-5000-2019342738,2019342738,823800,2009/68,"""Elizabeth Street""",ADELAIDE,SA,5000,23-Jul-24,3,2,1,apartment
https://www.domain.com.au/1301-29-angas-street-adelaide-sa-5000-2019115240,1301-29-angas-street-adelaide-sa-5000-2019115240,2019115240,580000,1301/29,"""Angas Street""",ADELAIDE,SA,5000,23-Jul-24,2,1,1,apartment
https://www.domain.com.au/2-29-bartels-street-adelaide-sa-5000-2019157507,2-29-bartels-street-adelaide-sa-5000-2019157507,2019157507,850000,Feb-29,"""Bartels Street""",ADELAIDE,SA,5000,22-Jul-24,4,2,1,house
https://www.domain.com.au/1310-15-austin-street-adelaide-sa-5000-2019067412,1310-15-austin-street-adelaide-sa-5000-2019067412,2019067412,650000,1310/15,"""AUSTIN STREET""",ADELAIDE,SA,5000,22-Jul-24,2,2,1,apartment
https://www.domain.com.au/11-95-gilbert-street-adelaide-sa-5000-2019315450,11-95-gilbert-street-adelaide-sa-5000-2019315450,2019315450,720000,Nov-95,"""Gilbert Street""",ADELAIDE,SA,5000,21-Jul-24,2,1,2,house
https://www.domain.com.au/1403-421-king-william-street-adelaide-sa-5000-2019341770,1403-421-king-william-street-adelaide-sa-5000-2019341770,2019341770,485000,1403/421,"""King William Street""",ADELAIDE,SA,5000,19-Jul-24,1,1,1,apartment
https://www.domain.com.au/12-weil-street-adelaide-sa-5000-2019276391,12-weil-street-adelaide-sa-5000-2019276391,2019276391,817000,12,"""Weil Street""",ADELAIDE,SA,5000,19-Jul-24,2,2,1,house
https://www.domain.com.au/97-255-hindley-street-adelaide-sa-5000-2019258157,97-255-hindley-street-adelaide-sa-5000-2019258157,2019258157,330000,97/255,"""Hindley Street""",ADELAIDE,SA,5000,18-Jul-24,2,1,1,apartment
https://www.domain.com.au/508-36-hurtle-square-adelaide-sa-5000-2019273938,508-36-hurtle-square-adelaide-sa-5000-2019273938,2019273938,627500,508/36,"""Hurtle Square""",ADELAIDE,SA,5000,17-Jul-24,2,1,1,apartment
https://www.domain.com.au/116-10-balfours-way-adelaide-sa-5000-2019342250,116-10-balfours-way-adelaide-sa-5000-2019342250,2019342250,400000,116/10,"""Balfours Way""",ADELAIDE,SA,5000,16-Jul-24,2,1,0,apartment
https://www.domain.com.au/505-17-penny-place-adelaide-sa-5000-2019199276,505-17-penny-place-adelaide-sa-5000-2019199276,2019199276,520000,505/17,"""Penny Place""",ADELAIDE,SA,5000,15-Jul-24,2,1,0,apartment
https://www.domain.com.au/504-88-frome-street-adelaide-sa-5000-2019260423,504-88-frome-street-adelaide-sa-5000-2019260423,2019260423,405000,504/88,"""Frome Street""",ADELAIDE,SA,5000,15-Jul-24,2,1,0,apartment
https://www.domain.com.au/368-halifax-street-adelaide-sa-5000-2019331689,368-halifax-street-adelaide-sa-5000-2019331689,2019331689,1530000,368,"""Halifax Street""",ADELAIDE,SA,5000,13-Jul-24,3,1,1,house
https://www.domain.com.au/705-10-balfours-way-adelaide-sa-5000-2019144078,705-10-balfours-way-adelaide-sa-5000-2019144078,2019144078,465000,705/10,"""Balfours Way""",ADELAIDE,SA,5000,12-Jul-24,2,1,1,apartment
https://www.domain.com.au/1807-421-king-william-street-adelaide-sa-5000-2019328529,1807-421-king-william-street-adelaide-sa-5000-2019328529,2019328529,478000,1807/421,"""King William Street""",ADELAIDE,SA,5000,11-Jul-24,1,1,1,apartment
https://www.domain.com.au/23-29-st-helena-place-adelaide-sa-5000-2019340164,23-29-st-helena-place-adelaide-sa-5000-2019340164,2019340164,550000,23/29,"""St Helena Place""",ADELAIDE,SA,5000,10-Jul-24,2,1,1,apartment
https://www.domain.com.au/1005-156-wright-street-adelaide-sa-5000-2019492354,1005-156-wright-street-adelaide-sa-5000-2019492354,2019492354,476900,1005/156,"""Wright Street""",ADELAIDE,SA,5000,9-Jul-24,1,1,1,apartment
https://www.domain.com.au/8-40-gilbert-street-adelaide-sa-5000-2019248096,8-40-gilbert-street-adelaide-sa-5000-2019248096,2019248096,568405,Aug-40,"""Gilbert Street""",ADELAIDE,SA,5000,9-Jul-24,2,1,1,apartment
https://www.domain.com.au/6-12-delhi-street-adelaide-sa-5000-2019260821,6-12-delhi-street-adelaide-sa-5000-2019260821,2019260821,685000,12-Jun,"""Delhi Street""",ADELAIDE,SA,5000,8-Jul-24,3,1,1,house
https://www.domain.com.au/g03-250-flinders-street-adelaide-sa-5000-2019203940,g03-250-flinders-street-adelaide-sa-5000-2019203940,2019203940,400000,G03/250,"""Flinders Street""",ADELAIDE,SA,5000,6-Jul-24,2,2,0,apartment
https://www.domain.com.au/187-65-king-william-street-tower-apartments-adelaide-sa-5000-2019241810,187-65-king-william-street-tower-apartments-adelaide-sa-5000-2019241810,2019241810,410000,187/65,"""King William Street Tower Apartments""",ADELAIDE,SA,5000,5-Jul-24,2,2,0,apartment
https://www.domain.com.au/194-65-king-william-street-tower-apartments-adelaide-sa-5000-2018244322,194-65-king-william-street-tower-apartments-adelaide-sa-5000-2018244322,2018244322,425000,194/65,"""King William Street Tower Apartments""",ADELAIDE,SA,5000,5-Jul-24,2,2,0,apartment
https://www.domain.com.au/14-466-pulteney-street-adelaide-sa-5000-2019321113,14-466-pulteney-street-adelaide-sa-5000-2019321113,2019321113,569000,14/466,"""Pulteney Street""",ADELAIDE,SA,5000,2-Jul-24,2,2,1,apartment
https://www.domain.com.au/2008-156-wright-street-adelaide-sa-5000-2019302228,2008-156-wright-street-adelaide-sa-5000-2019302228,2019302228,755000,2008/156,"""Wright Street""",ADELAIDE,SA,5000,2-Jul-24,2,2,1,apartment
https://www.domain.com.au/305-62-south-terrace-adelaide-sa-5000-2019161246,305-62-south-terrace-adelaide-sa-5000-2019161246,2019161246,820000,305/62,"""South Terrace""",ADELAIDE,SA,5000,1-Jul-24,2,2,1,apartment
https://www.domain.com.au/901-18-rowlands-place-adelaide-sa-5000-2019111845,901-18-rowlands-place-adelaide-sa-5000-2019111845,2019111845,670000,901/18,"""Rowlands Place""",ADELAIDE,SA,5000,29-Jun-24,2,2,1,apartment
https://www.domain.com.au/3-hume-street-adelaide-sa-5000-2019202224,3-hume-street-adelaide-sa-5000-2019202224,2019202224,810000,3,"""Hume Street""",ADELAIDE,SA,5000,28-Jun-24,3,2,1,house
https://www.domain.com.au/706-271-281-gouger-street-adelaide-sa-5000-2019126226,706-271-281-gouger-street-adelaide-sa-5000-2019126226,2019126226,650000,706,"""271-281 Gouger Street""",ADELAIDE,SA,5000,28-Jun-24,2,2,2,apartment
https://www.domain.com.au/309-10-balfours-way-adelaide-sa-5000-2019037243,309-10-balfours-way-adelaide-sa-5000-2019037243,2019037243,358000,309/10,"""Balfours Way""",ADELAIDE,SA,5000,28-Jun-24,2,1,0,apartment
https://www.domain.com.au/10-pope-street-adelaide-sa-5000-2019151592,10-pope-street-adelaide-sa-5000-2019151592,2019151592,970000,10,"""Pope Street""",ADELAIDE,SA,5000,28-Jun-24,2,2,1,house
https://www.domain.com.au/2503-421-king-william-street-adelaide-sa-5000-2019297188,2503-421-king-william-street-adelaide-sa-5000-2019297188,2019297188,835000,2503/421,"""King William Street""",ADELAIDE,SA,5000,27-Jun-24,2,2,1,apartment
https://www.domain.com.au/32-gilles-street-adelaide-sa-5000-2019301826,32-gilles-street-adelaide-sa-5000-2019301826,2019301826,880000,32,"""Gilles Street""",ADELAIDE,SA,5000,27-Jun-24,3,1,2,house
https://www.domain.com.au/40-4-8-charles-street-adelaide-sa-5000-2019227254,40-4-8-charles-street-adelaide-sa-5000-2019227254,2019227254,862000,40/4-8,"""Charles Street""",ADELAIDE,SA,5000,26-Jun-24,3,2,1,apartment
https://www.domain.com.au/31-274-south-terrace-adelaide-sa-5000-2019318188,31-274-south-terrace-adelaide-sa-5000-2019318188,2019318188,537500,31/274,"""South Terrace""",ADELAIDE,SA,5000,26-Jun-24,2,1,1,apartment
https://www.domain.com.au/617-304-waymouth-street-adelaide-sa-5000-2019308785,617-304-waymouth-street-adelaide-sa-5000-2019308785,2019308785,146000,617/304,"""Waymouth Street""",ADELAIDE,SA,5000,26-Jun-24,1,1,0,apartment
https://www.domain.com.au/1506-96-north-terrace-adelaide-sa-5000-2019066375,1506-96-north-terrace-adelaide-sa-5000-2019066375,2019066375,720000,1506/96,"""North Terrace""",ADELAIDE,SA,5000,25-Jun-24,2,2,1,apartment
https://www.domain.com.au/1206-15-synagogue-place-adelaide-sa-5000-2019276115,1206-15-synagogue-place-adelaide-sa-5000-2019276115,2019276115,375000,1206/15,"""Synagogue Place""",ADELAIDE,SA,5000,25-Jun-24,2,1,0,apartment
https://www.domain.com.au/1507-17-penny-place-adelaide-sa-5000-2019286594,1507-17-penny-place-adelaide-sa-5000-2019286594,2019286594,692000,1507/17,"""Penny Place""",ADELAIDE,SA,5000,24-Jun-24,2,2,1,apartment
https://www.domain.com.au/801-68-elizabeth-street-adelaide-sa-5000-2019201392,801-68-elizabeth-street-adelaide-sa-5000-2019201392,2019201392,735000,801/68,"""Elizabeth Street""",ADELAIDE,SA,5000,24-Jun-24,3,2,1,apartment
https://www.domain.com.au/2007-17-penny-place-adelaide-sa-5000-2019160286,2007-17-penny-place-adelaide-sa-5000-2019160286,2019160286,700000,2007/17,"""Penny Place""",ADELAIDE,SA,5000,24-Jun-24,2,2,1,apartment
https://www.domain.com.au/104-293-angas-street-adelaide-sa-5000-2019239641,104-293-angas-street-adelaide-sa-5000-2019239641,2019239641,795000,104/293,"""Angas Street""",ADELAIDE,SA,5000,21-Jun-24,2,2,1,apartment
https://www.domain.com.au/145-65-king-william-street-adelaide-sa-5000-2019215390,145-65-king-william-street-adelaide-sa-5000-2019215390,2019215390,425000,145/65,"""King William Street""",ADELAIDE,SA,5000,21-Jun-24,2,2,0,apartment
https://www.domain.com.au/307-235-237-pirie-street-adelaide-sa-5000-2019248427,307-235-237-pirie-street-adelaide-sa-5000-2019248427,2019248427,316000,307/235-237,"""Pirie Street""",ADELAIDE,SA,5000,21-Jun-24,2,1,0,apartment
https://www.domain.com.au/1411-156-wright-street-adelaide-sa-5000-2019215977,1411-156-wright-street-adelaide-sa-5000-2019215977,2019215977,412000,1411/156,"""Wright Street""",ADELAIDE,SA,5000,21-Jun-24,1,1,0,apartment
https://www.domain.com.au/1109-156-wright-street-adelaide-sa-5000-2019249188,1109-156-wright-street-adelaide-sa-5000-2019249188,2019249188,486000,1109/156,"""Wright Street""",ADELAIDE,SA,5000,21-Jun-24,1,1,1,apartment
https://www.domain.com.au/49-237-wakefield-street-adelaide-sa-5000-2019226367,49-237-wakefield-street-adelaide-sa-5000-2019226367,2019226367,672000,49/237,"""Wakefield Street""",ADELAIDE,SA,5000,20-Jun-24,2,1,1,house
https://www.domain.com.au/1002-15-synagogue-place-adelaide-sa-5000-2019183116,1002-15-synagogue-place-adelaide-sa-5000-2019183116,2019183116,357500,1002/15,"""Synagogue Place""",ADELAIDE,SA,5000,20-Jun-24,2,1,0,apartment
https://www.domain.com.au/208-10-balfours-way-adelaide-sa-5000-2019186715,208-10-balfours-way-adelaide-sa-5000-2019186715,2019186715,268000,208/10,"""Balfours Way""",ADELAIDE,SA,5000,20-Jun-24,1,1,0,apartment
https://www.domain.com.au/25-81-carrington-street-adelaide-sa-5000-2019249607,25-81-carrington-street-adelaide-sa-5000-2019249607,2019249607,469755,25/81,"""Carrington Street""",ADELAIDE,SA,5000,18-Jun-24,2,1,1,apartment
https://www.domain.com.au/305-104-north-terrace-adelaide-sa-5000-2019167871,305-104-north-terrace-adelaide-sa-5000-2019167871,2019167871,318000,305/104,"""North Terrace""",ADELAIDE,SA,5000,17-Jun-24,1,1,0,apartment
https://www.domain.com.au/1412-297-pirie-street-adelaide-sa-5000-2019217941,1412-297-pirie-street-adelaide-sa-5000-2019217941,2019217941,672500,1412/297,"""Pirie Street""",ADELAIDE,SA,5000,17-Jun-24,2,2,1,apartment
https://www.domain.com.au/1-29-compton-street-adelaide-sa-5000-2019229058,1-29-compton-street-adelaide-sa-5000-2019229058,2019229058,300000,29-Jan,"""Compton Street""",ADELAIDE,SA,5000,17-Jun-24,2,1,0,apartment
https://www.domain.com.au/2-29-31-compton-street-adelaide-sa-5000-2017797244,2-29-31-compton-street-adelaide-sa-5000-2017797244,2017797244,270000,2/29-31,"""Compton Street""",ADELAIDE,SA,5000,17-Jun-24,2,1,0,apartment
https://www.domain.com.au/1-29-compton-street-adelaide-sa-5000-2019469708,1-29-compton-street-adelaide-sa-5000-2019469708,2019469708,300000,29-Jan,"""Compton Street""",ADELAIDE,SA,5000,17-Jun-24,2,1,0,apartment
https://www.domain.com.au/1306-156-wright-street-adelaide-sa-5000-2019101106,1306-156-wright-street-adelaide-sa-5000-2019101106,2019101106,675000,1306/156,"""Wright Street""",ADELAIDE,SA,5000,14-Jun-24,2,2,1,apartment
https://www.domain.com.au/3305-17-austin-street-adelaide-sa-5000-2017620900,3305-17-austin-street-adelaide-sa-5000-2017620900,2017620900,815000,3305/17,"""Austin Street""",ADELAIDE,SA,5000,14-Jun-24,2,2,1,apartment
https://www.domain.com.au/1405-102-110-waymouth-street-adelaide-sa-5000-2019318920,1405-102-110-waymouth-street-adelaide-sa-5000-2019318920,2019318920,455000,1405/102-110,"""Waymouth Street""",ADELAIDE,SA,5000,14-Jun-24,2,1,1,apartment
https://www.domain.com.au/207-271-281-gouger-street-adelaide-sa-5000-2019259921,207-271-281-gouger-street-adelaide-sa-5000-2019259921,2019259921,450000,207/271-281,"""Gouger Street""",ADELAIDE,SA,5000,14-Jun-24,2,1,0,apartment
https://www.domain.com.au/1002-102-waymouth-street-adelaide-sa-5000-2019270987,1002-102-waymouth-street-adelaide-sa-5000-2019270987,2019270987,520000,1002/102,"""Waymouth Street""",ADELAIDE,SA,5000,13-Jun-24,2,1,1,apartment
https://www.domain.com.au/110-88-frome-street-adelaide-sa-5000-2019090490,110-88-frome-street-adelaide-sa-5000-2019090490,2019090490,408000,110/88,"""Frome Street""",ADELAIDE,SA,5000,13-Jun-24,2,1,0,apartment
https://www.domain.com.au/8-132-136-gray-street-adelaide-sa-5000-2019246107,8-132-136-gray-street-adelaide-sa-5000-2019246107,2019246107,552000,8/132-136,"""Gray Street""",ADELAIDE,SA,5000,13-Jun-24,2,1,1,apartment
https://www.domain.com.au/28-81-85-carrington-street-adelaide-sa-5000-2018857557,28-81-85-carrington-street-adelaide-sa-5000-2018857557,2018857557,300000,28/81-85,"""Carrington Street""",ADELAIDE,SA,5000,12-Jun-24,1,1,0,apartment
https://www.domain.com.au/1009-96-north-terrace-adelaide-sa-5000-2019198813,1009-96-north-terrace-adelaide-sa-5000-2019198813,2019198813,362500,1009/96,"""North Terrace""",ADELAIDE,SA,5000,11-Jun-24,1,1,0,apartment
https://www.domain.com.au/1205-15-synagogue-place-adelaide-sa-5000-2018925616,1205-15-synagogue-place-adelaide-sa-5000-2018925616,2018925616,365000,1205/15,"""Synagogue Place""",ADELAIDE,SA,5000,11-Jun-24,2,1,0,apartment
https://www.domain.com.au/112-271-281-gouger-street-adelaide-sa-5000-2019148118,112-271-281-gouger-street-adelaide-sa-5000-2019148118,2019148118,491000,112/271-281,"""Gouger Street""",ADELAIDE,SA,5000,11-Jun-24,2,2,0,apartment
https://www.domain.com.au/406-252-flinders-street-adelaide-sa-5000-2019205017,406-252-flinders-street-adelaide-sa-5000-2019205017,2019205017,360000,406/252,"""Flinders Street""",ADELAIDE,SA,5000,11-Jun-24,1,1,0,apartment
https://www.domain.com.au/157-halifax-street-adelaide-sa-5000-2019259961,157-halifax-street-adelaide-sa-5000-2019259961,2019259961,2110000,157,"""Halifax Street""",ADELAIDE,SA,5000,8-Jun-24,3,2,2,house
https://www.domain.com.au/12a-ada-street-adelaide-sa-5000-2019245661,12a-ada-street-adelaide-sa-5000-2019245661,2019245661,750000,12A,"""Ada Street""",ADELAIDE,SA,5000,8-Jun-24,1,1,1,house
https://www.domain.com.au/103-250-flinders-street-adelaide-sa-5000-2019112948,103-250-flinders-street-adelaide-sa-5000-2019112948,2019112948,370000,103/250,"""Flinders Street""",ADELAIDE,SA,5000,7-Jun-24,2,2,0,apartment
https://www.domain.com.au/909-160-grote-street-adelaide-sa-5000-2019095793,909-160-grote-street-adelaide-sa-5000-2019095793,2019095793,365000,909/160,"""Grote Street""",ADELAIDE,SA,5000,7-Jun-24,1,1,0,house
https://www.domain.com.au/3-179-sturt-street-adelaide-sa-5000-2019275606,3-179-sturt-street-adelaide-sa-5000-2019275606,2019275606,818000,3/179,"""Sturt Street""",ADELAIDE,SA,5000,6-Jun-24,2,2,1,house
https://www.domain.com.au/245-gilles-street-adelaide-sa-5000-2019164868,245-gilles-street-adelaide-sa-5000-2019164868,2019164868,1300000,245,"""Gilles Street""",ADELAIDE,SA,5000,6-Jun-24,2,2,2,house
https://www.domain.com.au/407-297-pirie-street-adelaide-sa-5000-2019248466,407-297-pirie-street-adelaide-sa-5000-2019248466,2019248466,630000,407/297,"""Pirie Street""",ADELAIDE,SA,5000,6-Jun-24,2,2,1,apartment
https://www.domain.com.au/805-15-vaughan-place-adelaide-sa-5000-2019084558,805-15-vaughan-place-adelaide-sa-5000-2019084558,2019084558,1630000,805/15,"""Vaughan Place""",ADELAIDE,SA,5000,5-Jun-24,3,2,2,apartment
https://www.domain.com.au/33-31-halifax-street-adelaide-sa-5000-2019156970,33-31-halifax-street-adelaide-sa-5000-2019156970,2019156970,800000,33/31,"""Halifax Street""",ADELAIDE,SA,5000,4-Jun-24,3,2,2,apartment
https://www.domain.com.au/404-235-237-pirie-street-adelaide-sa-5000-2019203057,404-235-237-pirie-street-adelaide-sa-5000-2019203057,2019203057,280000,404/235-237,"""Pirie Street""",ADELAIDE,SA,5000,4-Jun-24,2,1,0,apartment
https://www.domain.com.au/1601-18-rowlands-place-adelaide-sa-5000-2019039450,1601-18-rowlands-place-adelaide-sa-5000-2019039450,2019039450,650000,1601/18,"""Rowlands Place""",ADELAIDE,SA,5000,3-Jun-24,2,2,0,apartment
https://www.domain.com.au/1511-104-north-terrace-adelaide-sa-5000-2019283646,1511-104-north-terrace-adelaide-sa-5000-2019283646,2019283646,406000,1511/104,"""North Terrace""",ADELAIDE,SA,5000,3-Jun-24,2,1,0,apartment
https://www.domain.com.au/403-288-waymouth-street-adelaide-sa-5000-2019233254,403-288-waymouth-street-adelaide-sa-5000-2019233254,2019233254,405000,403/288,"""Waymouth Street""",ADELAIDE,SA,5000,3-Jun-24,1,1,0,apartment
https://www.domain.com.au/347-halifax-street-adelaide-sa-5000-2019197370,347-halifax-street-adelaide-sa-5000-2019197370,2019197370,1501000,347,"""Halifax Street""",ADELAIDE,SA,5000,3-Jun-24,3,1,1,house
https://www.domain.com.au/1609-180-franklin-street-adelaide-sa-5000-2019245264,1609-180-franklin-street-adelaide-sa-5000-2019245264,2019245264,420000,1609/180,"""Franklin Street""",ADELAIDE,SA,5000,3-Jun-24,1,1,0,apartment
https://www.domain.com.au/20-cairns-street-adelaide-sa-5000-2019251313,20-cairns-street-adelaide-sa-5000-2019251313,2019251313,940000,20,"""Cairns Street""",ADELAIDE,SA,5000,1-Jun-24,3,1,0,house
https://www.domain.com.au/164-65-king-william-street-adelaide-sa-5000-2019230693,164-65-king-william-street-adelaide-sa-5000-2019230693,2019230693,460000,164/65,"""King William Street""",ADELAIDE,SA,5000,31-May-24,2,2,0,apartment
https://www.domain.com.au/721-61-hindmarsh-square-adelaide-sa-5000-2019070878,721-61-hindmarsh-square-adelaide-sa-5000-2019070878,2019070878,535000,721/61,"""Hindmarsh Square""",ADELAIDE,SA,5000,30-May-24,2,1,2,apartment
https://www.domain.com.au/1014-96-north-terrace-adelaide-sa-5000-2019208007,1014-96-north-terrace-adelaide-sa-5000-2019208007,2019208007,340000,1014/96,"""North Terrace""",ADELAIDE,SA,5000,30-May-24,1,1,0,apartment
https://www.domain.com.au/2-21-harriett-street-adelaide-sa-5000-2019233200,2-21-harriett-street-adelaide-sa-5000-2019233200,2019233200,940000,21-Feb,"""Harriett Street""",ADELAIDE,SA,5000,30-May-24,2,1,1,house
https://www.domain.com.au/3407-17-austin-street-adelaide-sa-5000-2019214493,3407-17-austin-street-adelaide-sa-5000-2019214493,2019214493,1240000,3407/17,"""Austin Street""",ADELAIDE,SA,5000,30-May-24,3,2,1,apartment
https://www.domain.com.au/2-31-halls-place-adelaide-sa-5000-2019277444,2-31-halls-place-adelaide-sa-5000-2019277444,2019277444,990000,Feb-31,"""Halls Place""",ADELAIDE,SA,5000,29-May-24,3,3,1,house
https://www.domain.com.au/1404-102-110-waymouth-street-adelaide-sa-5000-2019258638,1404-102-110-waymouth-street-adelaide-sa-5000-2019258638,2019258638,440000,1404/102-110,"""Waymouth Street""",ADELAIDE,SA,5000,28-May-24,2,1,1,apartment
https://www.domain.com.au/1901-248-flinders-street-adelaide-sa-5000-2019202815,1901-248-flinders-street-adelaide-sa-5000-2019202815,2019202815,1385000,1901/248,"""Flinders Street""",ADELAIDE,SA,5000,27-May-24,3,2,2,apartment
https://www.domain.com.au/98-255-hindley-street-adelaide-sa-5000-2019204599,98-255-hindley-street-adelaide-sa-5000-2019204599,2019204599,257000,98/255,"""Hindley Street""",ADELAIDE,SA,5000,24-May-24,1,1,1,apartment
https://www.domain.com.au/57-65-king-william-street-adelaide-sa-5000-2019105821,57-65-king-william-street-adelaide-sa-5000-2019105821,2019105821,405000,57/65,"""King William Street""",ADELAIDE,SA,5000,24-May-24,2,2,0,apartment
https://www.domain.com.au/702-185-morphett-street-adelaide-sa-5000-2019243094,702-185-morphett-street-adelaide-sa-5000-2019243094,2019243094,346500,702/185,"""Morphett Street""",ADELAIDE,SA,5000,24-May-24,1,1,0,apartment
https://www.domain.com.au/58-gilbert-street-adelaide-sa-5000-2019180453,58-gilbert-street-adelaide-sa-5000-2019180453,2019180453,1750000,58,"""Gilbert Street""",ADELAIDE,SA,5000,24-May-24,4,4,4,house
https://www.domain.com.au/16-9-ebenezer-place-adelaide-sa-5000-2019173353,16-9-ebenezer-place-adelaide-sa-5000-2019173353,2019173353,572000,16/9,"""Ebenezer Place""",ADELAIDE,SA,5000,24-May-24,2,1,1,apartment
https://www.domain.com.au/35-107-grote-street-adelaide-sa-5000-2019025627,35-107-grote-street-adelaide-sa-5000-2019025627,2019025627,641500,35/107,"""Grote Street""",ADELAIDE,SA,5000,20-May-24,4,1,1,house
https://www.domain.com.au/4-119-gilbert-street-adelaide-sa-5000-2019125427,4-119-gilbert-street-adelaide-sa-5000-2019125427,2019125427,575000,4/119,"""Gilbert Street""",ADELAIDE,SA,5000,20-May-24,2,1,2,apartment
https://www.domain.com.au/2-12-26-wilcox-street-adelaide-sa-5000-2019111137,2-12-26-wilcox-street-adelaide-sa-5000-2019111137,2019111137,572000,2/12/26,"""Wilcox Street""",ADELAIDE,SA,5000,20-May-24,2,1,1,apartment
https://www.domain.com.au/18-36-franklin-street-adelaide-sa-5000-2018840663,18-36-franklin-street-adelaide-sa-5000-2018840663,2018840663,335000,18/36,"""Franklin Street""",ADELAIDE,SA,5000,18-May-24,2,1,1,apartment
https://www.domain.com.au/309-271-281-gouger-street-adelaide-sa-5000-2019253040,309-271-281-gouger-street-adelaide-sa-5000-2019253040,2019253040,390000,309/271-281,"""Gouger Street""",ADELAIDE,SA,5000,18-May-24,2,1,0,apartment
https://www.domain.com.au/n1003-68-elizabeth-street-adelaide-sa-5000-2019238419,n1003-68-elizabeth-street-adelaide-sa-5000-2019238419,2019238419,431000,N1003/68,"""Elizabeth Street""",ADELAIDE,SA,5000,17-May-24,1,1,0,apartment
https://www.domain.com.au/210-180-morphett-street-adelaide-sa-5000-2019072669,210-180-morphett-street-adelaide-sa-5000-2019072669,2019072669,485000,210/180,"""Morphett Street""",ADELAIDE,SA,5000,16-May-24,2,1,0,apartment
https://www.domain.com.au/2a-2-6-hurtle-square-adelaide-sa-5000-2019216515,2a-2-6-hurtle-square-adelaide-sa-5000-2019216515,2019216515,1260000,2A/2-6,"""Hurtle Square""",ADELAIDE,SA,5000,15-May-24,3,2,2,apartment
https://www.domain.com.au/802-104-north-terrace-adelaide-sa-5000-2019140390,802-104-north-terrace-adelaide-sa-5000-2019140390,2019140390,410000,802/104,"""North Terrace""",ADELAIDE,SA,5000,15-May-24,2,1,0,apartment
https://www.domain.com.au/2806-38-rosina-street-adelaide-sa-5000-2019125199,2806-38-rosina-street-adelaide-sa-5000-2019125199,2019125199,815000,2806/38,"""Rosina Street""",ADELAIDE,SA,5000,14-May-24,2,2,1,apartment
https://www.domain.com.au/62-38-east-terrace-adelaide-sa-5000-2019196647,62-38-east-terrace-adelaide-sa-5000-2019196647,2019196647,2675000,62/38,"""East Terrace""",ADELAIDE,SA,5000,13-May-24,3,2,2,apartment
https://www.domain.com.au/11-25-hutt-street-adelaide-sa-5000-2019205445,11-25-hutt-street-adelaide-sa-5000-2019205445,2019205445,2000000,25-Nov,"""Hutt Street""",ADELAIDE,SA,5000,12-May-24,3,3,4,apartment
https://www.domain.com.au/2305-421-king-william-street-adelaide-sa-5000-2019213854,2305-421-king-william-street-adelaide-sa-5000-2019213854,2019213854,500000,2305/421,"""King William Street""",ADELAIDE,SA,5000,10-May-24,1,1,1,apartment
https://www.domain.com.au/404-421-king-william-street-adelaide-sa-5000-2018927480,404-421-king-william-street-adelaide-sa-5000-2018927480,2018927480,395000,404/421,"""King William Street""",ADELAIDE,SA,5000,10-May-24,1,1,0,apartment
https://www.domain.com.au/406-96-north-terrace-adelaide-sa-5000-2018752936,406-96-north-terrace-adelaide-sa-5000-2018752936,2018752936,387500,406/96,"""North Terrace""",ADELAIDE,SA,5000,10-May-24,2,1,0,apartment
https://www.domain.com.au/305-421-king-william-street-adelaide-sa-5000-2019081500,305-421-king-william-street-adelaide-sa-5000-2019081500,2019081500,380000,305/421,"""King William Street""",ADELAIDE,SA,5000,10-May-24,1,1,0,apartment
https://www.domain.com.au/97-45-york-street-adelaide-sa-5000-2019055815,97-45-york-street-adelaide-sa-5000-2019055815,2019055815,710000,97/45,"""York Street""",ADELAIDE,SA,5000,9-May-24,3,2,2,apartment
https://www.domain.com.au/903-10-balfours-way-adelaide-sa-5000-2019123721,903-10-balfours-way-adelaide-sa-5000-2019123721,2019123721,380000,903/10,"""Balfours Way""",ADELAIDE,SA,5000,9-May-24,1,1,1,apartment
